N_diagnostic_tests_0.025,N_diagnostic_tests_0.25,N_diagnostic_tests_0.75,N_diagnostic_tests_0.975,N_diagnostic_tests_mean,N_diagnostic_tests_median,N_diagnostic_tests_std,N_preventive_tests_0.025,N_preventive_tests_0.25,N_preventive_tests_0.75,N_preventive_tests_0.975,N_preventive_tests_mean,N_preventive_tests_median,N_preventive_tests_std,R0_0.025,R0_0.25,R0_0.75,R0_0.975,R0_mean,R0_median,R0_std,duration_0.025,duration_0.25,duration_0.75,duration_0.975,duration_mean,duration_median,duration_std,family_member_family_member_transmissions_0.025,family_member_family_member_transmissions_0.25,family_member_family_member_transmissions_0.75,family_member_family_member_transmissions_0.975,family_member_family_member_transmissions_mean,family_member_family_member_transmissions_median,family_member_family_member_transmissions_std,index_case,infected_family_members_0.025,infected_family_members_0.25,infected_family_members_0.75,infected_family_members_0.975,infected_family_members_mean,infected_family_members_median,infected_family_members_std,infected_students_0.025,infected_students_0.25,infected_students_0.75,infected_students_0.975,infected_students_mean,infected_students_median,infected_students_std,infected_teachers_0.025,infected_teachers_0.25,infected_teachers_0.75,infected_teachers_0.975,infected_teachers_mean,infected_teachers_median,infected_teachers_std,infected_without_transmissions_0.025,infected_without_transmissions_0.25,infected_without_transmissions_0.75,infected_without_transmissions_0.975,infected_without_transmissions_mean,infected_without_transmissions_median,infected_without_transmissions_std,pending_test_infections_0.025,pending_test_infections_0.25,pending_test_infections_0.75,pending_test_infections_0.975,pending_test_infections_mean,pending_test_infections_median,pending_test_infections_std,predetected_infections_0.025,predetected_infections_0.25,predetected_infections_0.75,predetected_infections_0.975,predetected_infections_mean,predetected_infections_median,predetected_infections_std,quarantine_days_family_member_0.025,quarantine_days_family_member_0.25,quarantine_days_family_member_0.75,quarantine_days_family_member_0.975,quarantine_days_family_member_mean,quarantine_days_family_member_median,quarantine_days_family_member_std,quarantine_days_student_0.025,quarantine_days_student_0.25,quarantine_days_student_0.75,quarantine_days_student_0.975,quarantine_days_student_mean,quarantine_days_student_median,quarantine_days_student_std,quarantine_days_teacher_0.025,quarantine_days_teacher_0.25,quarantine_days_teacher_0.75,quarantine_days_teacher_0.975,quarantine_days_teacher_mean,quarantine_days_teacher_median,quarantine_days_teacher_std,student_family_member_transmissions_0.025,student_family_member_transmissions_0.25,student_family_member_transmissions_0.75,student_family_member_transmissions_0.975,student_family_member_transmissions_mean,student_family_member_transmissions_median,student_family_member_transmissions_std,student_screen_interval,student_student_transmissions_0.025,student_student_transmissions_0.25,student_student_transmissions_0.75,student_student_transmissions_0.975,student_student_transmissions_mean,student_student_transmissions_median,student_student_transmissions_std,student_teacher_transmissions_0.025,student_teacher_transmissions_0.25,student_teacher_transmissions_0.75,student_teacher_transmissions_0.975,student_teacher_transmissions_mean,student_teacher_transmissions_median,student_teacher_transmissions_std,teacher_screen_interval,teacher_student_transmissions_0.025,teacher_student_transmissions_0.25,teacher_student_transmissions_0.75,teacher_student_transmissions_0.975,teacher_student_transmissions_mean,teacher_student_transmissions_median,teacher_student_transmissions_std,teacher_teacher_transmissions_0.025,teacher_teacher_transmissions_0.25,teacher_teacher_transmissions_0.75,teacher_teacher_transmissions_0.975,teacher_teacher_transmissions_mean,teacher_teacher_transmissions_median,teacher_teacher_transmissions_std,test_type,transmissions_0.025,transmissions_0.25,transmissions_0.75,transmissions_0.975,transmissions_mean,transmissions_median,transmissions_std,undetected_infections_0.025,undetected_infections_0.25,undetected_infections_0.75,undetected_infections_0.975,undetected_infections_mean,undetected_infections_median,undetected_infections_std
180.45000000000007,803.0,4993.5,22257.074999999997,4386.14,803.0,6387.096165627976,0.0,20.0,220.0,378.82499999999976,161.1,200.0,106.33317872592346,1.0,1.0,2.0,4.25,1.8387096774193548,2.0,0.9344079834686198,12.0,12.0,36.0,97.87499999999999,28.86,18.0,25.643561470629603,0.0,0.0,0.0,1.0,0.08,0.0,0.3404678653660853,student,0.0,0.0,2.75,17.775,3.66,1.0,6.076418117843533,1.0,1.0,6.0,81.32499999999999,14.64,1.0,26.26144842672216,0.0,0.0,1.0,16.0,3.02,0.0,5.891848398509623,1.0,1.0,5.0,65.55,11.92,1.0,21.1021229225103,0.0,0.0,1.75,29.775,5.3,0.0,11.117645470886654,0.0,0.0,3.0,42.0,8.02,0.0,14.894855980971336,0.6750000000000003,9.0,189.25,3259.7999999999997,559.06,27.0,1061.6621817523996,0.6750000000000003,5.0,63.5,1088.6,191.3,10.5,360.3563004379223,0.0,0.0,14.0,224.0,41.34,0.0,80.87269158929955,0.0,0.0,2.75,17.0,3.58,1.0,5.914665274224944,14.0,0.0,0.0,2.75,28.324999999999996,4.96,0.0,9.100257901705369,0.0,0.0,1.0,7.0,1.16,0.0,2.2710242227700177,14,0.0,0.0,3.0,53.55,8.68,0.0,17.3068819625404,0.0,0.0,0.0,12.0,1.86,0.0,3.801235030237152,same_day_antigen,0.0,0.0,9.0,113.32499999999999,20.32,1.0,38.02600613865652,0.0,0.0,0.0,0.7749999999999986,0.04,0.0,0.19794866372215741
802.0,803.0,15586.75,22228.524999999998,8015.2,1605.0,8471.877831980344,0.0,199.25,200.0,399.775,181.34,200.0,115.21295455789328,1.0,1.0,3.0,4.0,2.0277777777777777,2.0,0.9996030958367171,12.0,12.0,65.5,110.42499999999998,42.92,25.0,33.06322946805322,0.0,0.0,0.0,2.0,0.22,0.0,0.5816935163286381,student,0.0,0.0,15.0,20.0,6.8,1.0,8.076168014344326,1.0,1.0,64.75,95.775,30.68,3.0,36.74592300028477,0.0,0.0,13.0,18.775,6.06,1.0,7.49805416935158,1.0,1.0,48.75,76.32499999999999,24.34,2.0,28.820776236200558,0.0,0.0,26.75,41.55,11.48,0.0,15.46456119847002,0.0,0.0,36.75,53.775,17.16,1.5,21.125823254095103,3.0,12.0,2571.5,3926.25,1196.4,60.0,1470.6843887893046,3.0,5.0,898.5,1310.3999999999999,411.14,21.0,506.2805953465823,0.0,0.0,181.25,262.85,81.48,8.5,101.1856729392223,0.0,0.0,14.5,20.0,6.58,1.0,7.876832472251671,14.0,0.0,0.0,19.5,37.099999999999994,10.16,2.0,12.526478078902485,0.0,0.0,5.75,10.549999999999997,2.9,1.0,3.615443067098218,,0.0,0.0,42.5,66.64999999999999,19.52,0.5,24.963843241531443,0.0,0.0,7.0,11.0,3.16,0.0,4.210579484089659,same_day_antigen,0.0,0.0,92.75,130.77499999999998,42.54,3.0,51.728573401191426,0.0,0.0,0.0,3.3249999999999957,0.24,0.0,0.8221425468536091
802.225,1002.75,18978.5,27229.524999999998,9977.8,5183.5,9663.075681823728,40.0,62.75,118.0,163.325,96.98,96.5,36.14680385001457,1.0,1.0,3.0,6.975000000000001,2.261904761904762,2.0,1.60880994965941,12.0,18.0,82.75,117.74999999999999,50.34,34.0,36.1925745005739,0.0,0.0,0.0,2.0,0.28,0.0,0.5728553615932406,student,0.0,0.25,15.5,23.324999999999996,8.08,4.0,8.441491308424364,1.0,1.0,71.75,93.87499999999999,33.42,6.0,36.68681017499786,0.0,0.0,15.0,19.0,7.0,1.5,7.698396334461417,1.0,1.0,56.75,67.775,25.72,6.5,27.651652347572654,0.0,0.0,29.75,44.55,13.32,1.0,16.297539566399813,0.0,0.0,39.75,53.775,18.72,4.0,21.123581947333513,0.6750000000000003,24.5,2886.5,3629.1,1305.02,178.0,1475.5224808279172,1.1250000000000004,10.0,979.75,1286.425,450.04,67.5,507.1022100411035,0.0,0.0,210.0,266.0,97.16,14.0,107.82305232298378,0.0,0.25,15.5,23.099999999999994,7.8,3.0,8.31276372912923,,0.0,0.0,27.0,38.0,12.88,3.0,14.611485557741267,0.0,0.0,9.0,10.774999999999999,4.04,1.0,4.5218742727740135,3,0.0,0.0,42.0,57.0,19.54,2.0,22.864472039228307,0.0,0.0,6.0,9.774999999999999,2.96,0.0,3.562617703032306,same_day_antigen,0.0,1.0,106.75,126.77499999999999,47.5,9.5,52.29361766965059,0.0,0.0,1.0,3.7749999999999986,0.6,0.0,1.1605769149479943
0.0,803.0,4577.25,19981.2,4616.64,2002.5,6251.164344638002,20.0,20.0,40.0,71.775,35.0,40.0,16.278193752278987,1.0,1.0,3.0,4.0,1.9090909090909092,2.0,1.0112997936948631,12.0,12.0,39.0,93.19999999999999,31.52,22.0,26.257158401985137,0.0,0.0,0.0,1.0,0.16,0.0,0.42185208743524,student,0.0,0.0,3.0,16.549999999999997,3.3,1.0,5.966744574416315,1.0,1.0,7.0,84.64999999999999,13.54,2.0,24.690913804268078,0.0,0.0,1.0,17.775,2.52,0.0,5.319352423376518,1.0,1.0,6.75,67.42499999999998,10.76,2.0,19.53391608334131,0.0,0.0,0.75,30.549999999999997,3.94,0.0,8.832708230994475,0.0,0.0,3.75,41.87499999999999,6.88,1.0,13.227429756350388,0.0,10.25,267.5,3348.2999999999997,505.8,38.5,997.6740296247842,0.0,5.0,94.25,1149.6,175.22,17.0,340.6011666067477,0.0,0.0,13.25,234.39999999999998,33.9,0.0,71.667956008019,0.0,0.0,2.75,16.324999999999996,3.14,1.0,5.90057070916683,,0.0,0.0,4.75,30.324999999999996,5.2,1.0,9.231711097944864,0.0,0.0,1.0,9.0,1.56,0.0,3.2081528794555885,7,0.0,0.0,3.0,56.324999999999996,7.34,0.0,15.911246183188819,0.0,0.0,0.0,7.774999999999999,0.96,0.0,2.258408325185086,same_day_antigen,0.0,0.0,11.5,113.32499999999999,18.36,2.0,35.423824566790856,0.0,0.0,0.0,1.7749999999999986,0.16,0.0,0.5480950312357393
0.0,803.0,17867.0,25785.174999999992,9235.78,7533.0,8545.566885794753,0.0,20.0,20.0,20.0,16.38,20.0,7.75357718628463,1.0,2.0,4.0,7.0,3.0,2.0,1.7242311251607114,12.0,17.0,73.0,109.29999999999998,46.58,41.5,32.50437333212695,0.0,0.0,0.0,1.7749999999999986,0.22,0.0,0.5066899385990914,student,0.0,0.0,11.75,25.549999999999997,7.42,4.0,8.843514861300386,1.0,1.0,64.25,91.0,31.98,14.0,35.11293150939798,0.0,0.0,13.0,19.775,6.54,3.5,7.354604277704726,1.0,1.0,53.25,74.74999999999999,25.28,11.5,27.307052240049938,0.0,0.0,24.5,39.55,11.78,3.0,14.540990618361093,0.0,0.0,32.0,51.55,17.18,7.5,19.0334721273994,0.0,12.75,2548.5,3725.325,1250.92,505.5,1418.8641309303778,0.0,6.0,861.25,1269.1,429.32,178.0,486.2642449516182,0.0,0.0,178.5,276.84999999999997,90.16,48.5,101.67181296219916,0.0,0.0,11.75,25.099999999999994,7.2,3.5,8.635475005547095,,0.0,0.0,25.5,39.775,12.52,6.0,14.020742651150686,0.0,0.0,6.0,10.774999999999999,3.14,1.5,3.6253641618632533,14,0.0,0.0,36.5,58.775,18.46,7.0,21.66555622481482,0.0,0.0,7.0,13.0,3.4,0.5,4.199125273342591,same_day_antigen,0.0,1.0,94.25,142.72499999999997,44.94,19.0,50.50375213379533,0.0,0.0,0.0,1.0,0.06,0.0,0.23989793748209523
803.0,1003.25,17701.25,25960.6,9701.6,6368.0,9042.342007444302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,2.3658536585365852,3.0,1.1780513053550685,12.0,17.25,73.75,111.1,47.72,40.0,32.66530331737832,0.0,0.0,0.0,1.7749999999999986,0.26,0.0,0.5996597674804387,student,0.0,0.25,16.0,21.0,8.28,4.0,8.32512793307351,1.0,1.0,68.75,97.64999999999998,35.02,9.5,37.03086963767458,0.0,0.0,14.0,19.775,6.7,2.0,7.346386033629192,1.0,1.0,53.75,75.0,27.32,7.5,28.819239605315254,0.0,0.0,26.75,45.0,13.16,3.0,15.568623600573254,0.0,0.0,37.5,57.0,18.44,4.5,20.38522874584458,6.0,18.0,2743.75,3901.7999999999997,1367.28,294.0,1487.6760679883596,3.45,10.0,943.0,1347.175,471.4,104.5,510.8086426322044,0.0,0.0,190.25,276.17499999999995,92.1,28.0,101.38132702518622,0.0,0.25,16.0,21.0,8.02,3.0,8.257315865710991,,0.0,0.0,26.0,35.55,13.08,6.0,13.923757409843194,0.0,0.0,6.0,10.774999999999999,3.2,1.5,3.658928135675914,,0.0,0.0,41.5,66.64999999999999,20.94,4.0,23.80054020995562,0.0,0.0,8.0,10.0,3.5,0.0,4.200340122282616,same_day_antigen,0.0,1.0,99.0,136.74999999999997,49.0,12.5,52.409689087077034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603.0,5581.5,14806.5,23490.749999999996,11105.54,12698.0,6115.919411950208,658.4,997.5,1458.0,1972.7749999999999,1244.02,1198.5,377.5449420470444,1.0,3.0,7.0,12.0,5.571428571428571,5.0,3.181980515339464,18.125,33.0,64.0,92.19999999999999,50.78,51.0,20.928732325076307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,teacher,0.0,2.0,13.75,18.775,7.42,6.0,6.289252251066976,1.0,8.25,55.0,79.32499999999999,37.7,43.0,26.318496638412356,1.0,2.25,13.0,17.0,8.6,10.5,5.536520678593171,1.0,6.0,46.0,61.64999999999999,29.66,33.0,20.937818532453644,0.0,0.0,21.75,41.0,13.3,9.5,13.90235628244657,0.0,3.25,31.0,43.55,19.46,21.5,14.979182833764563,11.125,305.5,2270.25,3229.2249999999995,1484.28,1685.5,1080.2869807677619,7.125,99.0,758.0,1082.0249999999999,508.86,585.0,364.82458798715857,11.675,31.25,181.5,238.0,118.84,144.0,77.19214298602877,0.0,2.0,13.75,18.775,7.42,6.0,6.289252251066976,3,0.0,3.25,19.0,27.775,12.34,13.5,8.763584207575422,0.0,0.0,5.0,7.774999999999999,2.98,2.5,2.668715199553248,3,1.0,5.25,39.5,57.55,25.36,28.0,18.06084952914136,0.0,1.0,7.0,12.0,4.62,5.0,3.619053884706356,same_day_antigen,1.225,10.0,84.0,108.42499999999998,52.72,58.0,37.00305558259993,0.0,1.0,7.75,18.0,5.64,4.0,6.607849383073721
2397.35,7117.25,16755.5,23011.449999999997,12690.08,14009.5,6272.479478626926,734.8499999999999,829.5,1232.5,1697.5,1106.6,1026.5,320.4610836317711,2.0,3.0,7.0,16.0,6.22,5.0,4.131956101471771,22.45,36.25,64.0,91.65,54.04,58.0,20.85025326523613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,teacher,1.0,4.0,13.75,19.775,8.9,8.5,6.004250195333574,4.225,13.0,70.0,90.1,45.1,50.0,28.109298338116243,1.0,5.0,15.75,18.775,10.36,12.5,6.060107091395635,4.0,11.25,53.0,69.775,35.66,41.0,21.728951814083796,0.0,2.75,26.25,42.099999999999994,17.18,17.5,13.61675138817431,1.225,8.25,38.0,48.324999999999996,24.64,29.5,15.122304111234275,116.45,461.0,2851.75,3576.475,1788.82,2007.5,1150.3883938630004,43.150000000000006,171.0,927.25,1220.2,612.04,677.5,392.11347587042155,14.0,67.0,210.0,252.0,141.58,173.0,83.09401854747036,1.0,4.0,13.75,19.775,8.9,8.5,6.004250195333574,3,0.0,4.25,21.75,30.549999999999997,14.08,14.0,10.062741947908835,0.0,1.0,6.0,9.0,3.6,4.0,2.813959371941744,7,4.0,9.25,47.75,59.775,31.02,35.0,19.00106334296229,0.0,2.0,8.75,12.774999999999999,5.76,6.5,4.138224010271033,same_day_antigen,5.45,20.0,99.0,121.0,63.36,69.5,39.309218942603664,0.0,1.0,5.0,14.0,3.76,2.0,4.118450273229146
1599.125,8126.25,16023.0,26287.524999999994,12675.18,13311.5,6466.805427436837,617.225,870.75,1182.5,1904.3999999999994,1070.28,1055.0,316.5266884321066,2.0,4.0,10.0,17.599999999999994,7.530612244897959,6.0,4.500472386392374,18.125,38.75,63.0,106.75,53.36,53.0,21.936606252507495,0.0,0.0,0.0,0.0,0.02,0.0,0.1414213562373095,teacher,0.0,3.25,13.0,17.775,8.26,7.5,6.009550222566662,2.225,15.25,68.5,83.55,44.92,50.0,28.621270811358865,1.0,3.25,15.0,18.775,9.74,11.0,6.130585749555507,2.225,10.75,52.75,69.875,34.6,38.0,22.108267915060228,0.0,4.25,25.5,40.775,16.78,15.5,13.6893970589188,0.2250000000000001,6.75,37.75,51.97499999999999,23.76,25.0,16.56842337282653,55.125,502.25,2817.0,3396.0499999999997,1767.74,2005.0,1176.5979808632296,13.575000000000001,200.0,949.75,1141.425,609.46,687.5,400.3206984814214,10.9,44.75,206.5,252.0,131.5,149.5,83.15298171050115,0.0,3.25,13.0,17.775,8.24,7.5,5.98487890522474,3,0.0,5.0,21.75,35.099999999999994,14.96,17.0,10.16990357749326,0.0,1.0,5.0,8.774999999999999,3.26,3.0,2.6249198238484643,14,2.225,8.75,46.0,61.87499999999999,29.96,33.5,19.399095287130883,0.0,1.0,9.0,13.0,5.48,6.0,4.329490708607465,same_day_antigen,2.45,19.75,95.75,116.1,61.92,70.0,39.97797352726797,0.0,1.0,4.0,10.0,3.24,3.0,2.9730764661322433
4168.325,11060.25,16863.75,23842.875,13512.54,13807.0,5027.309773585853,693.8,810.75,1164.5,1729.7499999999995,1028.92,977.0,282.17774395524793,2.225,5.25,12.75,18.549999999999997,9.36,9.0,4.792681495610505,27.225,48.5,64.75,92.325,56.36,55.5,17.4259482803487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,teacher,2.0,5.0,15.0,22.775,10.48,8.5,6.312410839944188,6.225,43.0,82.0,100.0,59.64,62.0,29.37843162760666,1.225,9.25,15.75,18.775,11.88,14.0,5.434733344940876,5.45,34.25,64.25,81.1,46.54,48.0,22.9926430114735,1.0,13.0,33.0,48.87499999999999,23.84,26.0,14.247606315247687,4.0,20.5,44.0,55.775,31.54,33.5,15.650793811777584,205.05,1706.25,3349.5,4107.45,2367.4,2456.0,1221.136506434452,77.9,588.0,1134.75,1376.0,812.54,832.5,412.4640842744087,15.8,115.5,210.0,252.0,158.22,186.0,73.9330336817566,2.0,5.0,15.0,22.775,10.48,8.5,6.312410839944188,3,1.225,12.25,26.0,37.87499999999999,19.62,21.0,10.079054863367672,0.0,2.25,6.0,8.0,4.4,5.0,2.523360247522242,,5.225,29.0,56.0,67.775,40.02,41.0,20.548091921943826,0.0,3.25,9.0,12.549999999999997,6.48,6.5,3.9031123112569683,same_day_antigen,8.225,58.5,111.75,139.0,81.0,84.0,40.00459157320289,0.0,1.0,5.0,10.549999999999997,3.94,3.5,3.235075622874106
2580.425,6563.5,18237.5,27420.975,13248.76,13812.5,7142.9173413463295,259.22499999999997,277.0,423.25,545.4,344.22,291.5,97.68238618824057,2.0,3.0,8.0,10.799999999999997,5.612244897959184,5.0,2.7065993926159155,22.225,35.0,68.75,117.32499999999999,57.3,57.0,26.698047012575923,0.0,0.0,0.0,1.0,0.14,0.0,0.49528388066742046,teacher,0.0,3.25,15.75,23.0,10.16,9.0,7.497918078387098,4.0,14.0,73.75,90.77499999999999,44.76,46.0,30.644478811568213,1.0,3.0,16.0,19.0,10.14,11.0,6.38879759374779,3.0,11.25,54.75,69.32499999999999,34.26,36.5,22.787223416213045,0.0,3.0,29.0,38.55,16.46,13.0,13.889079545176667,1.225,9.25,38.75,53.324999999999996,25.24,26.0,16.569655077513083,71.45,476.0,2869.25,3576.7,1755.4,1878.0,1238.1488816217638,40.45,159.0,1003.0,1242.625,606.24,627.0,428.78449751142176,14.0,42.0,224.0,266.0,140.7,150.0,89.64038129762542,0.0,3.25,15.0,22.775,10.02,9.0,7.352606090804173,7,0.2250000000000001,4.0,28.5,39.775,17.78,18.0,13.118440051612657,0.0,1.0,6.75,9.774999999999999,3.96,3.5,3.343955863393913,3,2.0,9.5,43.75,57.775,26.98,27.5,18.44295120037983,0.0,1.25,7.75,12.774999999999999,5.18,5.0,3.9830764440547295,same_day_antigen,5.225,20.25,105.75,129.55,64.06,66.5,43.53905588957002,0.0,0.0,1.0,3.0,0.84,0.0,1.0946996606096009
1783.775,8554.5,17881.5,23810.8,13156.42,13956.5,6635.132728906338,219.0,220.0,435.0,634.55,359.6,384.5,138.31345648525294,1.0,4.0,7.0,13.799999999999997,5.428571428571429,5.0,3.24037034920393,18.125,39.75,72.75,94.77499999999999,57.9,60.5,22.2492834096943,0.0,0.0,0.0,1.0,0.08,0.0,0.3404678653660853,teacher,0.0,5.0,18.0,25.549999999999997,11.74,12.0,7.996963709523045,0.6750000000000003,21.0,75.0,90.77499999999999,48.46,53.0,30.972146802425893,1.0,5.0,16.0,18.775,10.68,11.0,6.293631377699789,1.4500000000000002,19.25,61.25,70.0,39.58,46.5,23.851658907779587,0.0,5.0,29.0,39.775,18.12,19.5,13.535501317585814,1.0,11.25,45.0,55.324999999999996,28.46,30.5,18.35501377314234,20.925000000000008,792.5,3055.75,3855.25,1913.68,2150.5,1274.4684116308642,6.975000000000003,269.0,1035.25,1248.85,658.38,730.0,431.7962430478108,14.0,59.5,224.0,262.85,147.34,154.0,88.41267108374944,0.0,5.0,18.0,24.775,11.66,12.0,7.867810939492117,7,0.0,6.25,24.75,37.87499999999999,16.4,17.0,11.589932295412467,0.0,1.25,6.0,8.0,3.82,4.0,2.8044425398256374,7,0.2250000000000001,14.25,49.75,64.975,32.06,35.5,20.221639248032073,0.0,2.0,9.0,12.0,5.86,7.0,4.0356068253708255,same_day_antigen,1.6750000000000003,32.0,109.5,128.775,69.88,79.5,44.0512873633376,0.0,0.0,0.75,3.0,0.48,0.0,1.014989695333235
3197.0249999999996,12001.5,17322.75,24477.324999999997,14320.48,14717.5,5791.122802697105,200.0,220.0,420.0,593.7249999999999,341.36,340.5,144.95921453136748,2.2,4.0,11.0,14.0,7.408163265306122,6.0,4.046183218720549,24.125,50.0,71.25,105.52499999999998,60.22,59.0,20.43235729155586,0.0,0.0,0.0,1.0,0.12,0.0,0.3282607226593159,teacher,0.2250000000000001,11.25,19.0,24.324999999999996,13.8,15.0,7.191264542087554,4.225,58.0,81.5,93.32499999999999,63.6,72.0,27.975937182237345,1.0,13.0,17.0,18.775,13.52,16.0,5.852750966643892,3.0,44.5,65.0,75.775,50.56,59.0,22.024253792172864,1.0,21.25,37.0,45.324999999999996,26.72,31.0,13.956258196850003,1.225,32.25,46.0,55.775,36.18,40.5,16.192326224833437,128.475,2172.5,3281.5,3785.85,2551.62,3029.5,1142.3085628030026,41.725,777.5,1124.5,1294.7749999999999,870.3,997.0,390.28886476452755,14.0,171.5,238.0,262.85,183.8,210.0,80.28418910600121,0.2250000000000001,11.25,18.75,24.324999999999996,13.68,15.0,7.080989207961364,7,1.0,14.25,30.0,33.775,21.34,24.0,10.328502272046682,0.0,3.0,8.0,10.774999999999999,5.44,6.0,3.233498137324596,14,3.0,39.25,53.0,67.1,42.26,48.5,19.281809128432585,0.0,5.0,9.75,14.774999999999999,7.08,8.0,3.9889643686919385,same_day_antigen,4.45,79.0,116.75,133.875,89.92,106.0,39.880351665696125,0.0,0.0,1.0,5.549999999999997,0.7,0.0,1.5551100755055172
2581.975,11864.5,19187.5,24270.399999999998,14702.98,15215.5,5389.490462796221,200.0,200.0,510.0,662.7249999999999,371.2,368.0,154.4474020500183,3.0,5.0,10.0,18.549999999999997,7.76,6.0,4.5470780032177744,23.225,54.0,75.0,102.77499999999999,64.02,63.5,20.79686985866785,0.0,0.0,0.0,1.0,0.1,0.0,0.36421567954234174,teacher,2.0,10.25,17.0,25.775,13.92,14.0,6.78786432103768,5.0,47.25,78.0,95.32499999999999,60.9,69.0,26.569316352299534,1.0,11.0,17.0,19.0,12.92,15.0,5.431728405340952,5.0,41.0,63.0,76.775,48.98,53.5,21.26460122612513,0.2250000000000001,17.0,35.5,49.099999999999994,24.9,27.0,13.955102936172977,2.45,29.25,46.75,56.775,35.76,37.5,15.471580265711946,134.95,1859.0,3251.25,3850.2999999999997,2453.64,2828.0,1108.424138963391,50.125,652.5,1081.5,1317.2749999999999,835.72,948.5,371.7416285101077,14.0,143.5,224.0,266.0,174.38,196.0,73.70456469678699,2.0,10.25,17.0,25.775,13.82,14.0,6.745187248728398,7,0.2250000000000001,12.25,27.0,33.775,19.84,22.0,9.66449424334206,0.0,3.25,7.0,11.0,5.4,6.0,2.962348764761103,,4.225,32.0,53.5,68.32499999999999,41.06,46.0,18.771896058540626,0.0,4.0,9.0,12.774999999999999,6.52,7.0,3.715604161602025,same_day_antigen,6.45,67.75,112.5,134.325,86.74,99.5,37.53355505547057,0.0,0.0,0.0,3.0,0.42,0.0,0.9278018789216868
1783.775,11717.75,17735.5,24695.975,14501.22,15515.5,6396.230312920132,81.225,106.5,291.75,332.0,213.9,269.0,96.92607113313797,1.225,3.0,6.75,10.774999999999999,5.22,5.0,2.6900421057322217,22.225,46.25,76.5,95.55,60.88,63.0,21.314592108100353,0.0,0.0,0.0,2.0,0.26,0.0,0.5996597674804387,teacher,0.2250000000000001,7.0,16.0,25.099999999999994,11.68,12.0,7.057894696793117,1.4500000000000002,27.5,80.0,94.77499999999999,51.72,57.5,30.70135275886862,1.0,6.25,17.0,19.775,11.8,14.0,6.439672954048369,2.0,21.5,61.5,72.0,40.94,45.0,23.466354551109283,0.0,7.25,31.0,45.775,19.86,19.5,15.026520772641026,0.2250000000000001,18.25,43.0,53.324999999999996,29.34,35.5,16.810601611203932,34.650000000000006,1030.0,3224.0,3892.925,2054.4,2153.0,1257.0852259517342,13.475000000000001,363.25,1107.75,1306.5249999999999,704.1,755.5,428.4653797363949,14.0,86.0,238.0,276.84999999999997,164.32,196.0,89.90367634534287,0.2250000000000001,7.0,16.0,24.324999999999996,11.42,12.0,7.010458659192342,14,0.2250000000000001,9.0,25.75,39.775,18.5,21.0,11.952712953082054,0.0,2.0,7.0,10.774999999999999,4.84,5.0,3.352489175742315,3,1.225,17.0,50.75,61.775,33.22,35.0,20.063460543475344,0.0,2.25,9.0,12.0,5.96,6.5,3.9895782601520113,same_day_antigen,3.0,40.0,113.5,137.325,74.2,83.5,43.23311278194443,0.0,0.0,2.0,4.0,1.36,1.0,1.2739141034061687
2402.0,12599.75,19375.25,21868.25,14267.34,15528.5,6317.111212074256,20.0,39.0,240.0,256.2,169.16,220.0,106.25659355291506,1.0,3.0,8.0,13.599999999999994,5.938775510204081,5.0,3.4964753875945447,23.0,52.25,75.75,95.425,60.94,61.0,20.657962836916628,0.0,0.0,0.0,1.0,0.12,0.0,0.5938459911664722,teacher,1.0,6.25,16.0,23.324999999999996,11.62,13.0,6.632911140975856,3.225,45.0,75.75,91.0,54.98,63.5,29.16210148918123,1.0,9.25,16.0,18.775,11.56,13.5,5.939009743609946,3.225,32.0,56.0,75.1,42.68,48.5,22.72950074422297,0.0,18.25,33.5,42.0,23.18,27.0,13.455429068913835,0.2250000000000001,22.0,43.75,52.0,30.82,35.5,16.799769191806156,85.525,1798.5,2944.5,3667.875,2159.22,2490.0,1166.7003058512796,32.675,603.75,1046.5,1247.425,750.4,873.5,405.9941690543381,14.0,129.5,210.0,252.0,158.84,182.0,81.70538413053553,1.0,6.25,16.0,23.324999999999996,11.5,13.0,6.734771180756096,14,0.0,15.25,27.0,35.775,19.4,20.5,10.791152838869289,0.0,2.0,7.0,11.0,4.9,5.0,3.3335033970222954,7,1.0,26.75,47.0,66.32499999999999,35.58,40.5,19.57725669218843,0.0,3.0,8.0,12.0,5.66,6.5,3.804454961097635,same_day_antigen,4.225,57.75,104.75,125.55,77.16,90.5,40.721232490068424,0.0,0.0,0.0,2.7749999999999986,0.4,0.0,0.8806305718527109
